img_id,img_from_id,file,hw,box_id,box,label
425,4,SOL4_ST3_0029_CROPPED_25.JPG,"[2, 7]",4-4,[296 226 350 276],2
425,4,SOL4_ST3_0029_CROPPED_25.JPG,"[2, 7]",4-7,[236 528 286 588],2
425,4,SOL4_ST3_0029_CROPPED_25.JPG,"[2, 7]",4-56,[214 721 240 740],7
425,4,SOL4_ST3_0029_CROPPED_25.JPG,"[2, 7]",4-72,[380 343 414 369],7
427,4,SOL4_ST3_0029_CROPPED_27.JPG,"[3, 0]",4-12,[753 552 811 608],2
427,4,SOL4_ST3_0029_CROPPED_27.JPG,"[3, 0]",4-54,[361 397 414 445],3
427,4,SOL4_ST3_0029_CROPPED_27.JPG,"[3, 0]",4-80,[305 843 348 874],7
427,4,SOL4_ST3_0029_CROPPED_27.JPG,"[3, 0]",4-81,[100 726 143 762],7
427,4,SOL4_ST3_0029_CROPPED_27.JPG,"[3, 0]",4-85,[414 766 612 919],0
427,4,SOL4_ST3_0029_CROPPED_27.JPG,"[3, 0]",4-86,[488 788 514 809],9
427,4,SOL4_ST3_0029_CROPPED_27.JPG,"[3, 0]",4-87,[419 778 436 795],9
427,4,SOL4_ST3_0029_CROPPED_27.JPG,"[3, 0]",4-88,[755 426 774 454],9
428,4,SOL4_ST3_0029_CROPPED_28.JPG,"[3, 1]",4-11,[564 591 622 639],2
428,4,SOL4_ST3_0029_CROPPED_28.JPG,"[3, 1]",4-12,[241 552 299 608],2
428,4,SOL4_ST3_0029_CROPPED_28.JPG,"[3, 1]",4-18,[727 722 829 941],17
428,4,SOL4_ST3_0029_CROPPED_28.JPG,"[3, 1]",4-19,[420 226 556 735],12
428,4,SOL4_ST3_0029_CROPPED_28.JPG,"[3, 1]",4-30,[ 995  876 1016  897],9
428,4,SOL4_ST3_0029_CROPPED_28.JPG,"[3, 1]",4-46,[672 289 725 329],2
428,4,SOL4_ST3_0029_CROPPED_28.JPG,"[3, 1]",4-47,[687  43 708  66],9
428,4,SOL4_ST3_0029_CROPPED_28.JPG,"[3, 1]",4-48,[712  41 750  72],9
428,4,SOL4_ST3_0029_CROPPED_28.JPG,"[3, 1]",4-49,[825  37 854  70],9
428,4,SOL4_ST3_0029_CROPPED_28.JPG,"[3, 1]",4-50,[766   1 849  95],3
428,4,SOL4_ST3_0029_CROPPED_28.JPG,"[3, 1]",4-51,[727   6 772  33],7
428,4,SOL4_ST3_0029_CROPPED_28.JPG,"[3, 1]",4-52,[518  93 720 272],1
428,4,SOL4_ST3_0029_CROPPED_28.JPG,"[3, 1]",4-88,[243 426 262 454],9
429,4,SOL4_ST3_0029_CROPPED_29.JPG,"[3, 2]",4-11,[ 52 591 110 639],2
429,4,SOL4_ST3_0029_CROPPED_29.JPG,"[3, 2]",4-18,[215 722 317 941],17
429,4,SOL4_ST3_0029_CROPPED_29.JPG,"[3, 2]",4-26,[844 458 923 533],0
429,4,SOL4_ST3_0029_CROPPED_29.JPG,"[3, 2]",4-27,[829 426 856 464],7
429,4,SOL4_ST3_0029_CROPPED_29.JPG,"[3, 2]",4-28,[790 595 806 614],9
429,4,SOL4_ST3_0029_CROPPED_29.JPG,"[3, 2]",4-29,[544 622 563 651],9
429,4,SOL4_ST3_0029_CROPPED_29.JPG,"[3, 2]",4-30,[483 876 504 897],9
429,4,SOL4_ST3_0029_CROPPED_29.JPG,"[3, 2]",4-46,[160 289 213 329],2
429,4,SOL4_ST3_0029_CROPPED_29.JPG,"[3, 2]",4-47,[175  43 196  66],9
429,4,SOL4_ST3_0029_CROPPED_29.JPG,"[3, 2]",4-48,[200  41 238  72],9
429,4,SOL4_ST3_0029_CROPPED_29.JPG,"[3, 2]",4-49,[313  37 342  70],9
429,4,SOL4_ST3_0029_CROPPED_29.JPG,"[3, 2]",4-50,[254   1 337  95],3
429,4,SOL4_ST3_0029_CROPPED_29.JPG,"[3, 2]",4-51,[215   6 260  33],7
429,4,SOL4_ST3_0029_CROPPED_29.JPG,"[3, 2]",4-52,[  6  93 208 272],1
429,4,SOL4_ST3_0029_CROPPED_29.JPG,"[3, 2]",4-65,[552  66 581  90],9
430,4,SOL4_ST3_0029_CROPPED_30.JPG,"[3, 3]",4-22,[555 668 578 693],2
430,4,SOL4_ST3_0029_CROPPED_30.JPG,"[3, 3]",4-23,[417 590 769 817],4
430,4,SOL4_ST3_0029_CROPPED_30.JPG,"[3, 3]",4-24,[426 551 542 643],1
430,4,SOL4_ST3_0029_CROPPED_30.JPG,"[3, 3]",4-25,[651 279 728 354],8
430,4,SOL4_ST3_0029_CROPPED_30.JPG,"[3, 3]",4-26,[332 458 411 533],0
430,4,SOL4_ST3_0029_CROPPED_30.JPG,"[3, 3]",4-27,[317 426 344 464],7
430,4,SOL4_ST3_0029_CROPPED_30.JPG,"[3, 3]",4-28,[278 595 294 614],9
430,4,SOL4_ST3_0029_CROPPED_30.JPG,"[3, 3]",4-29,[ 32 622  51 651],9
430,4,SOL4_ST3_0029_CROPPED_30.JPG,"[3, 3]",4-65,[40 66 69 90],9
431,4,SOL4_ST3_0029_CROPPED_31.JPG,"[3, 4]",4-22,[ 43 668  66 693],2
431,4,SOL4_ST3_0029_CROPPED_31.JPG,"[3, 4]",4-25,[139 279 216 354],8
431,4,SOL4_ST3_0029_CROPPED_31.JPG,"[3, 4]",4-68,[955 769 983 812],7
431,4,SOL4_ST3_0029_CROPPED_31.JPG,"[3, 4]",4-77,[ 821  126 1012  269],0
432,4,SOL4_ST3_0029_CROPPED_32.JPG,"[3, 5]",4-9,[801 620 837 652],2
432,4,SOL4_ST3_0029_CROPPED_32.JPG,"[3, 5]",4-68,[443 769 471 812],7
432,4,SOL4_ST3_0029_CROPPED_32.JPG,"[3, 5]",4-69,[662 476 681 497],9
432,4,SOL4_ST3_0029_CROPPED_32.JPG,"[3, 5]",4-70,[738 366 754 388],9
432,4,SOL4_ST3_0029_CROPPED_32.JPG,"[3, 5]",4-71,[526 221 581 276],7
432,4,SOL4_ST3_0029_CROPPED_32.JPG,"[3, 5]",4-73,[826 459 847 490],7
432,4,SOL4_ST3_0029_CROPPED_32.JPG,"[3, 5]",4-76,[481 562 552 697],0
432,4,SOL4_ST3_0029_CROPPED_32.JPG,"[3, 5]",4-77,[309 126 500 269],0
433,4,SOL4_ST3_0029_CROPPED_33.JPG,"[3, 6]",4-7,[748  16 798  76],2
433,4,SOL4_ST3_0029_CROPPED_33.JPG,"[3, 6]",4-9,[289 620 325 652],2
433,4,SOL4_ST3_0029_CROPPED_33.JPG,"[3, 6]",4-55,[491 224 745 386],3
433,4,SOL4_ST3_0029_CROPPED_33.JPG,"[3, 6]",4-56,[726 209 752 228],7
433,4,SOL4_ST3_0029_CROPPED_33.JPG,"[3, 6]",4-69,[150 476 169 497],9
433,4,SOL4_ST3_0029_CROPPED_33.JPG,"[3, 6]",4-70,[226 366 242 388],9
433,4,SOL4_ST3_0029_CROPPED_33.JPG,"[3, 6]",4-71,[ 14 221  69 276],7
433,4,SOL4_ST3_0029_CROPPED_33.JPG,"[3, 6]",4-73,[314 459 335 490],7
434,4,SOL4_ST3_0029_CROPPED_34.JPG,"[3, 7]",4-7,[236  16 286  76],2
434,4,SOL4_ST3_0029_CROPPED_34.JPG,"[3, 7]",4-56,[214 209 240 228],7
434,4,SOL4_ST3_0029_CROPPED_34.JPG,"[3, 7]",4-57,[473 500 521 550],7
435,4,SOL4_ST3_0029_CROPPED_35.JPG,"[3, 8]",4-3,[665 218 906 531],4
436,4,SOL4_ST3_0029_CROPPED_36.JPG,"[4, 0]",4-12,[753  40 811  96],2
436,4,SOL4_ST3_0029_CROPPED_36.JPG,"[4, 0]",4-13,[951 737 993 773],2
436,4,SOL4_ST3_0029_CROPPED_36.JPG,"[4, 0]",4-14,[643 789 766 979],16
436,4,SOL4_ST3_0029_CROPPED_36.JPG,"[4, 0]",4-32,[807 950 872 990],7
436,4,SOL4_ST3_0029_CROPPED_36.JPG,"[4, 0]",4-33,[116 673 161 704],7
436,4,SOL4_ST3_0029_CROPPED_36.JPG,"[4, 0]",4-80,[305 331 348 362],7
436,4,SOL4_ST3_0029_CROPPED_36.JPG,"[4, 0]",4-81,[100 214 143 250],7
436,4,SOL4_ST3_0029_CROPPED_36.JPG,"[4, 0]",4-85,[414 254 612 407],0
436,4,SOL4_ST3_0029_CROPPED_36.JPG,"[4, 0]",4-86,[488 276 514 297],9
436,4,SOL4_ST3_0029_CROPPED_36.JPG,"[4, 0]",4-87,[419 266 436 283],9
437,4,SOL4_ST3_0029_CROPPED_37.JPG,"[4, 1]",4-11,[564  79 622 127],2
437,4,SOL4_ST3_0029_CROPPED_37.JPG,"[4, 1]",4-12,[241  40 299  96],2
437,4,SOL4_ST3_0029_CROPPED_37.JPG,"[4, 1]",4-13,[439 737 481 773],2
437,4,SOL4_ST3_0029_CROPPED_37.JPG,"[4, 1]",4-14,[131 789 254 979],16
437,4,SOL4_ST3_0029_CROPPED_37.JPG,"[4, 1]",4-18,[727 210 829 429],17
437,4,SOL4_ST3_0029_CROPPED_37.JPG,"[4, 1]",4-30,[ 995  364 1016  385],9
437,4,SOL4_ST3_0029_CROPPED_37.JPG,"[4, 1]",4-31,[637 448 789 637],0
437,4,SOL4_ST3_0029_CROPPED_37.JPG,"[4, 1]",4-32,[295 950 360 990],7
438,4,SOL4_ST3_0029_CROPPED_38.JPG,"[4, 2]",4-11,[ 52  79 110 127],2
438,4,SOL4_ST3_0029_CROPPED_38.JPG,"[4, 2]",4-18,[215 210 317 429],17
438,4,SOL4_ST3_0029_CROPPED_38.JPG,"[4, 2]",4-28,[790  83 806 102],9
438,4,SOL4_ST3_0029_CROPPED_38.JPG,"[4, 2]",4-29,[544 110 563 139],9
438,4,SOL4_ST3_0029_CROPPED_38.JPG,"[4, 2]",4-30,[483 364 504 385],9
438,4,SOL4_ST3_0029_CROPPED_38.JPG,"[4, 2]",4-31,[125 448 277 637],0
439,4,SOL4_ST3_0029_CROPPED_39.JPG,"[4, 3]",4-22,[555 156 578 181],2
439,4,SOL4_ST3_0029_CROPPED_39.JPG,"[4, 3]",4-23,[417  78 769 305],4
439,4,SOL4_ST3_0029_CROPPED_39.JPG,"[4, 3]",4-24,[426  39 542 131],1
439,4,SOL4_ST3_0029_CROPPED_39.JPG,"[4, 3]",4-28,[278  83 294 102],9
439,4,SOL4_ST3_0029_CROPPED_39.JPG,"[4, 3]",4-29,[ 32 110  51 139],9
440,4,SOL4_ST3_0029_CROPPED_40.JPG,"[4, 4]",4-8,[782 885 822 935],2
440,4,SOL4_ST3_0029_CROPPED_40.JPG,"[4, 4]",4-22,[ 43 156  66 181],2
440,4,SOL4_ST3_0029_CROPPED_40.JPG,"[4, 4]",4-68,[955 257 983 300],7
440,4,SOL4_ST3_0029_CROPPED_40.JPG,"[4, 4]",4-82,[664 919 743 997],0
441,4,SOL4_ST3_0029_CROPPED_41.JPG,"[4, 5]",4-8,[270 885 310 935],2
441,4,SOL4_ST3_0029_CROPPED_41.JPG,"[4, 5]",4-9,[801 108 837 140],2
441,4,SOL4_ST3_0029_CROPPED_41.JPG,"[4, 5]",4-68,[443 257 471 300],7
441,4,SOL4_ST3_0029_CROPPED_41.JPG,"[4, 5]",4-76,[481  50 552 185],0
441,4,SOL4_ST3_0029_CROPPED_41.JPG,"[4, 5]",4-79,[706 551 733 578],9
441,4,SOL4_ST3_0029_CROPPED_41.JPG,"[4, 5]",4-82,[152 919 231 997],0
442,4,SOL4_ST3_0029_CROPPED_42.JPG,"[4, 6]",4-9,[289 108 325 140],2
442,4,SOL4_ST3_0029_CROPPED_42.JPG,"[4, 6]",4-79,[194 551 221 578],9
442,4,SOL4_ST3_0029_CROPPED_42.JPG,"[4, 6]",4-78,[   0    0 1023 1023],0
418,4,SOL4_ST3_0029_CROPPED_18.JPG,"[2, 0]",4-53,[  51  128 1023 1023],0
444,4,SOL4_ST3_0029_CROPPED_44.JPG,"[4, 8]",4-1,[ 174  519  552 1023],4
444,4,SOL4_ST3_0029_CROPPED_44.JPG,"[4, 8]",4-2,[ 647  738  852 1023],4
441,4,SOL4_ST3_0029_CROPPED_41.JPG,"[4, 5]",4-83,[ 233  973  288 1023],0
410,4,SOL4_ST3_0029_CROPPED_10.JPG,"[1, 1]",4-20,[  0  27 876 704],12
436,4,SOL4_ST3_0029_CROPPED_36.JPG,"[4, 0]",4-67,[ 234  871  298 1023],4
438,4,SOL4_ST3_0029_CROPPED_38.JPG,"[4, 2]",4-84,[ 390  954  414 1023],7
430,4,SOL4_ST3_0029_CROPPED_30.JPG,"[3, 3]",4-21,[ 259  293 1023  772],13
501,5,SOL4_ST3_0028_CROPPED_1.JPG,"[0, 1]",5-3,[263 581 545 781],1
501,5,SOL4_ST3_0028_CROPPED_1.JPG,"[0, 1]",5-56,[943 436 988 481],7
501,5,SOL4_ST3_0028_CROPPED_1.JPG,"[0, 1]",5-63,[505 400 583 536],4
501,5,SOL4_ST3_0028_CROPPED_1.JPG,"[0, 1]",5-66,[ 876  945  943 1002],7
502,5,SOL4_ST3_0028_CROPPED_2.JPG,"[0, 2]",5-56,[431 436 476 481],7
502,5,SOL4_ST3_0028_CROPPED_2.JPG,"[0, 2]",5-64,[800 390 921 612],0
502,5,SOL4_ST3_0028_CROPPED_2.JPG,"[0, 2]",5-65,[ 976  821 1000  857],7
502,5,SOL4_ST3_0028_CROPPED_2.JPG,"[0, 2]",5-66,[ 364  945  431 1002],7
503,5,SOL4_ST3_0028_CROPPED_3.JPG,"[0, 3]",5-64,[288 390 409 612],0
503,5,SOL4_ST3_0028_CROPPED_3.JPG,"[0, 3]",5-65,[464 821 488 857],7
503,5,SOL4_ST3_0028_CROPPED_3.JPG,"[0, 3]",5-76,[398  90 525 236],0
506,5,SOL4_ST3_0028_CROPPED_6.JPG,"[0, 6]",5-4,[498   1 794 231],0
509,5,SOL4_ST3_0028_CROPPED_9.JPG,"[1, 0]",5-6,[736 478 793 538],2
509,5,SOL4_ST3_0028_CROPPED_9.JPG,"[1, 0]",5-73,[448 433 648 664],0
509,5,SOL4_ST3_0028_CROPPED_9.JPG,"[1, 0]",5-74,[ 575  642 1016  810],0
509,5,SOL4_ST3_0028_CROPPED_9.JPG,"[1, 0]",5-77,[522 638 538 669],9
510,5,SOL4_ST3_0028_CROPPED_10.JPG,"[1, 1]",5-3,[263  69 545 269],1
510,5,SOL4_ST3_0028_CROPPED_10.JPG,"[1, 1]",5-6,[224 478 281 538],2
510,5,SOL4_ST3_0028_CROPPED_10.JPG,"[1, 1]",5-66,[876 433 943 490],7
510,5,SOL4_ST3_0028_CROPPED_10.JPG,"[1, 1]",5-67,[800 771 822 833],7
510,5,SOL4_ST3_0028_CROPPED_10.JPG,"[1, 1]",5-72,[290 296 549 733],0
510,5,SOL4_ST3_0028_CROPPED_10.JPG,"[1, 1]",5-74,[ 63 642 504 810],0
510,5,SOL4_ST3_0028_CROPPED_10.JPG,"[1, 1]",5-77,[ 10 638  26 669],9
511,5,SOL4_ST3_0028_CROPPED_11.JPG,"[1, 2]",5-7,[710 536 743 571],2
511,5,SOL4_ST3_0028_CROPPED_11.JPG,"[1, 2]",5-65,[ 976  309 1000  345],7
511,5,SOL4_ST3_0028_CROPPED_11.JPG,"[1, 2]",5-66,[364 433 431 490],7
511,5,SOL4_ST3_0028_CROPPED_11.JPG,"[1, 2]",5-67,[288 771 310 833],7
512,5,SOL4_ST3_0028_CROPPED_12.JPG,"[1, 3]",5-7,[198 536 231 571],2
512,5,SOL4_ST3_0028_CROPPED_12.JPG,"[1, 3]",5-65,[464 309 488 345],7
512,5,SOL4_ST3_0028_CROPPED_12.JPG,"[1, 3]",5-69,[581 550 674 740],0
513,5,SOL4_ST3_0028_CROPPED_13.JPG,"[1, 4]",5-69,[ 69 550 162 740],0
514,5,SOL4_ST3_0028_CROPPED_14.JPG,"[1, 5]",5-5,[747 492 988 714],1
514,5,SOL4_ST3_0028_CROPPED_14.JPG,"[1, 5]",5-57,[602 662 640 702],7
515,5,SOL4_ST3_0028_CROPPED_15.JPG,"[1, 6]",5-5,[235 492 476 714],1
515,5,SOL4_ST3_0028_CROPPED_15.JPG,"[1, 6]",5-57,[ 90 662 128 702],7
517,5,SOL4_ST3_0028_CROPPED_17.JPG,"[1, 8]",5-23,[716 536 752 581],7
518,5,SOL4_ST3_0028_CROPPED_18.JPG,"[2, 0]",5-74,[ 575  130 1016  298],0
518,5,SOL4_ST3_0028_CROPPED_18.JPG,"[2, 0]",5-75,[407 202 861 875],0
518,5,SOL4_ST3_0028_CROPPED_18.JPG,"[2, 0]",5-77,[522 126 538 157],9
518,5,SOL4_ST3_0028_CROPPED_18.JPG,"[2, 0]",5-78,[574 797 617 883],3
518,5,SOL4_ST3_0028_CROPPED_18.JPG,"[2, 0]",5-79,[634 836 669 878],7
518,5,SOL4_ST3_0028_CROPPED_18.JPG,"[2, 0]",5-80,[643 671 664 693],7
519,5,SOL4_ST3_0028_CROPPED_19.JPG,"[2, 1]",5-67,[800 259 822 321],7
519,5,SOL4_ST3_0028_CROPPED_19.JPG,"[2, 1]",5-71,[399 539 727 939],0
519,5,SOL4_ST3_0028_CROPPED_19.JPG,"[2, 1]",5-74,[ 63 130 504 298],0
519,5,SOL4_ST3_0028_CROPPED_19.JPG,"[2, 1]",5-77,[ 10 126  26 157],9
519,5,SOL4_ST3_0028_CROPPED_19.JPG,"[2, 1]",5-78,[ 62 797 105 883],3
519,5,SOL4_ST3_0028_CROPPED_19.JPG,"[2, 1]",5-79,[122 836 157 878],7
519,5,SOL4_ST3_0028_CROPPED_19.JPG,"[2, 1]",5-80,[131 671 152 693],7
520,5,SOL4_ST3_0028_CROPPED_20.JPG,"[2, 2]",5-7,[710  24 743  59],2
520,5,SOL4_ST3_0028_CROPPED_20.JPG,"[2, 2]",5-35,[783 712 962 852],1
520,5,SOL4_ST3_0028_CROPPED_20.JPG,"[2, 2]",5-55,[633 824 660 859],9
520,5,SOL4_ST3_0028_CROPPED_20.JPG,"[2, 2]",5-67,[288 259 310 321],7
520,5,SOL4_ST3_0028_CROPPED_20.JPG,"[2, 2]",5-70,[ 962  452 1012  557],4
520,5,SOL4_ST3_0028_CROPPED_20.JPG,"[2, 2]",5-83,[802 859 886 931],0
521,5,SOL4_ST3_0028_CROPPED_21.JPG,"[2, 3]",5-7,[198  24 231  59],2
521,5,SOL4_ST3_0028_CROPPED_21.JPG,"[2, 3]",5-8,[914 521 962 566],2
521,5,SOL4_ST3_0028_CROPPED_21.JPG,"[2, 3]",5-32,[764 605 795 652],9
521,5,SOL4_ST3_0028_CROPPED_21.JPG,"[2, 3]",5-33,[871 900 898 916],9
521,5,SOL4_ST3_0028_CROPPED_21.JPG,"[2, 3]",5-34,[774 819 800 857],9
521,5,SOL4_ST3_0028_CROPPED_21.JPG,"[2, 3]",5-35,[271 712 450 852],1
521,5,SOL4_ST3_0028_CROPPED_21.JPG,"[2, 3]",5-55,[121 824 148 859],9
521,5,SOL4_ST3_0028_CROPPED_21.JPG,"[2, 3]",5-69,[581  38 674 228],0
521,5,SOL4_ST3_0028_CROPPED_21.JPG,"[2, 3]",5-70,[450 452 500 557],4
521,5,SOL4_ST3_0028_CROPPED_21.JPG,"[2, 3]",5-83,[290 859 374 931],0
522,5,SOL4_ST3_0028_CROPPED_22.JPG,"[2, 4]",5-8,[402 521 450 566],2
522,5,SOL4_ST3_0028_CROPPED_22.JPG,"[2, 4]",5-32,[252 605 283 652],9
522,5,SOL4_ST3_0028_CROPPED_22.JPG,"[2, 4]",5-33,[359 900 386 916],9
522,5,SOL4_ST3_0028_CROPPED_22.JPG,"[2, 4]",5-34,[262 819 288 857],9
522,5,SOL4_ST3_0028_CROPPED_22.JPG,"[2, 4]",5-69,[ 69  38 162 228],0
522,5,SOL4_ST3_0028_CROPPED_22.JPG,"[2, 4]",5-86,[536 343 981 824],0
522,5,SOL4_ST3_0028_CROPPED_22.JPG,"[2, 4]",5-87,[619 636 647 659],7
522,5,SOL4_ST3_0028_CROPPED_22.JPG,"[2, 4]",5-88,[847 778 897 852],0
523,5,SOL4_ST3_0028_CROPPED_23.JPG,"[2, 5]",5-38,[695 490 757 545],7
523,5,SOL4_ST3_0028_CROPPED_23.JPG,"[2, 5]",5-57,[602 150 640 190],7
523,5,SOL4_ST3_0028_CROPPED_23.JPG,"[2, 5]",5-86,[ 24 343 469 824],0
523,5,SOL4_ST3_0028_CROPPED_23.JPG,"[2, 5]",5-87,[107 636 135 659],7
523,5,SOL4_ST3_0028_CROPPED_23.JPG,"[2, 5]",5-88,[335 778 385 852],0
524,5,SOL4_ST3_0028_CROPPED_24.JPG,"[2, 6]",5-14,[635 581 681 624],2
524,5,SOL4_ST3_0028_CROPPED_24.JPG,"[2, 6]",5-38,[183 490 245 545],7
524,5,SOL4_ST3_0028_CROPPED_24.JPG,"[2, 6]",5-57,[ 90 150 128 190],7
524,5,SOL4_ST3_0028_CROPPED_24.JPG,"[2, 6]",5-82,[945 657 985 688],2
525,5,SOL4_ST3_0028_CROPPED_25.JPG,"[2, 7]",5-14,[123 581 169 624],2
525,5,SOL4_ST3_0028_CROPPED_25.JPG,"[2, 7]",5-16,[740 659 945 857],1
525,5,SOL4_ST3_0028_CROPPED_25.JPG,"[2, 7]",5-24,[890 624 928 659],7
525,5,SOL4_ST3_0028_CROPPED_25.JPG,"[2, 7]",5-25,[930 586 980 619],7
525,5,SOL4_ST3_0028_CROPPED_25.JPG,"[2, 7]",5-82,[433 657 473 688],2
526,5,SOL4_ST3_0028_CROPPED_26.JPG,"[2, 8]",5-16,[228 659 433 857],1
526,5,SOL4_ST3_0028_CROPPED_26.JPG,"[2, 8]",5-23,[716  24 752  69],7
526,5,SOL4_ST3_0028_CROPPED_26.JPG,"[2, 8]",5-24,[378 624 416 659],7
526,5,SOL4_ST3_0028_CROPPED_26.JPG,"[2, 8]",5-25,[418 586 468 619],7
527,5,SOL4_ST3_0028_CROPPED_27.JPG,"[3, 0]",5-11,[822 516 869 569],2
527,5,SOL4_ST3_0028_CROPPED_27.JPG,"[3, 0]",5-44,[662 814 684 843],9
527,5,SOL4_ST3_0028_CROPPED_27.JPG,"[3, 0]",5-78,[574 285 617 371],3
527,5,SOL4_ST3_0028_CROPPED_27.JPG,"[3, 0]",5-79,[634 324 669 366],7
527,5,SOL4_ST3_0028_CROPPED_27.JPG,"[3, 0]",5-80,[643 159 664 181],7
528,5,SOL4_ST3_0028_CROPPED_28.JPG,"[3, 1]",5-10,[833 938 883 976],2
528,5,SOL4_ST3_0028_CROPPED_28.JPG,"[3, 1]",5-11,[310 516 357 569],2
528,5,SOL4_ST3_0028_CROPPED_28.JPG,"[3, 1]",5-30,[614 774 648 800],9
528,5,SOL4_ST3_0028_CROPPED_28.JPG,"[3, 1]",5-44,[150 814 172 843],9
528,5,SOL4_ST3_0028_CROPPED_28.JPG,"[3, 1]",5-71,[399  27 727 427],0
528,5,SOL4_ST3_0028_CROPPED_28.JPG,"[3, 1]",5-78,[ 62 285 105 371],3
528,5,SOL4_ST3_0028_CROPPED_28.JPG,"[3, 1]",5-79,[122 324 157 366],7
528,5,SOL4_ST3_0028_CROPPED_28.JPG,"[3, 1]",5-80,[131 159 152 181],7
529,5,SOL4_ST3_0028_CROPPED_29.JPG,"[3, 2]",5-9,[686 924 729 974],2
529,5,SOL4_ST3_0028_CROPPED_29.JPG,"[3, 2]",5-10,[321 938 371 976],2
529,5,SOL4_ST3_0028_CROPPED_29.JPG,"[3, 2]",5-12,[771 521 814 571],2
529,5,SOL4_ST3_0028_CROPPED_29.JPG,"[3, 2]",5-30,[102 774 136 800],9
529,5,SOL4_ST3_0028_CROPPED_29.JPG,"[3, 2]",5-31,[ 786  995  807 1019],9
529,5,SOL4_ST3_0028_CROPPED_29.JPG,"[3, 2]",5-35,[783 200 962 340],1
529,5,SOL4_ST3_0028_CROPPED_29.JPG,"[3, 2]",5-36,[521 750 607 874],1
529,5,SOL4_ST3_0028_CROPPED_29.JPG,"[3, 2]",5-47,[ 971  862 1007  900],7
529,5,SOL4_ST3_0028_CROPPED_29.JPG,"[3, 2]",5-54,[693 545 721 585],9
529,5,SOL4_ST3_0028_CROPPED_29.JPG,"[3, 2]",5-55,[633 312 660 347],9
529,5,SOL4_ST3_0028_CROPPED_29.JPG,"[3, 2]",5-83,[802 347 886 419],0
530,5,SOL4_ST3_0028_CROPPED_30.JPG,"[3, 3]",5-8,[914   9 962  54],2
530,5,SOL4_ST3_0028_CROPPED_30.JPG,"[3, 3]",5-9,[174 924 217 974],2
530,5,SOL4_ST3_0028_CROPPED_30.JPG,"[3, 3]",5-12,[259 521 302 571],2
530,5,SOL4_ST3_0028_CROPPED_30.JPG,"[3, 3]",5-31,[ 274  995  295 1019],9
530,5,SOL4_ST3_0028_CROPPED_30.JPG,"[3, 3]",5-32,[764  93 795 140],9
530,5,SOL4_ST3_0028_CROPPED_30.JPG,"[3, 3]",5-33,[871 388 898 404],9
530,5,SOL4_ST3_0028_CROPPED_30.JPG,"[3, 3]",5-34,[774 307 800 345],9
530,5,SOL4_ST3_0028_CROPPED_30.JPG,"[3, 3]",5-35,[271 200 450 340],1
530,5,SOL4_ST3_0028_CROPPED_30.JPG,"[3, 3]",5-36,[  9 750  95 874],1
530,5,SOL4_ST3_0028_CROPPED_30.JPG,"[3, 3]",5-47,[459 862 495 900],7
530,5,SOL4_ST3_0028_CROPPED_30.JPG,"[3, 3]",5-54,[181 545 209 585],9
530,5,SOL4_ST3_0028_CROPPED_30.JPG,"[3, 3]",5-55,[121 312 148 347],9
530,5,SOL4_ST3_0028_CROPPED_30.JPG,"[3, 3]",5-83,[290 347 374 419],0
530,5,SOL4_ST3_0028_CROPPED_30.JPG,"[3, 3]",5-84,[550 335 748 652],0
530,5,SOL4_ST3_0028_CROPPED_30.JPG,"[3, 3]",5-85,[514 509 540 545],7
531,5,SOL4_ST3_0028_CROPPED_31.JPG,"[3, 4]",5-8,[402   9 450  54],2
531,5,SOL4_ST3_0028_CROPPED_31.JPG,"[3, 4]",5-32,[252  93 283 140],9
531,5,SOL4_ST3_0028_CROPPED_31.JPG,"[3, 4]",5-33,[359 388 386 404],9
531,5,SOL4_ST3_0028_CROPPED_31.JPG,"[3, 4]",5-34,[262 307 288 345],9
531,5,SOL4_ST3_0028_CROPPED_31.JPG,"[3, 4]",5-84,[ 38 335 236 652],0
531,5,SOL4_ST3_0028_CROPPED_31.JPG,"[3, 4]",5-85,[  2 509  28 545],7
531,5,SOL4_ST3_0028_CROPPED_31.JPG,"[3, 4]",5-87,[619 124 647 147],7
531,5,SOL4_ST3_0028_CROPPED_31.JPG,"[3, 4]",5-88,[847 266 897 340],0
531,5,SOL4_ST3_0028_CROPPED_31.JPG,"[3, 4]",5-89,[657 712 690 766],7
531,5,SOL4_ST3_0028_CROPPED_31.JPG,"[3, 4]",5-90,[436 343 695 524],0
531,5,SOL4_ST3_0028_CROPPED_31.JPG,"[3, 4]",5-91,[364 533 547 654],0
532,5,SOL4_ST3_0028_CROPPED_32.JPG,"[3, 5]",5-22,[333 785 552 919],4
532,5,SOL4_ST3_0028_CROPPED_32.JPG,"[3, 5]",5-87,[107 124 135 147],7
532,5,SOL4_ST3_0028_CROPPED_32.JPG,"[3, 5]",5-88,[335 266 385 340],0
532,5,SOL4_ST3_0028_CROPPED_32.JPG,"[3, 5]",5-89,[145 712 178 766],7
533,5,SOL4_ST3_0028_CROPPED_33.JPG,"[3, 6]",5-14,[635  69 681 112],2
533,5,SOL4_ST3_0028_CROPPED_33.JPG,"[3, 6]",5-26,[638 845 819 966],0
533,5,SOL4_ST3_0028_CROPPED_33.JPG,"[3, 6]",5-82,[945 145 985 176],2
534,5,SOL4_ST3_0028_CROPPED_34.JPG,"[3, 7]",5-2,[641 309 782 691],12
